pair_id,customer_tweet_id,customer_id,customer_text_raw,agent_tweet_id,agent_text_raw,agent_created_at,customer_text,agent_text,is_english,intent,label_source
p016629,274883,178208,@AmazonHelp no he didn't request reschedule! Should I ever expect Amazon to be good again? https://t.co/p5YUY1eeTe,274882,"@178208 Hi, sorry to see that. Please contact us here: https://t.co/JzP7hlA23B to look into this with an agent. ^JJ",Fri Oct 06 06:25:52 +0000 2017,no he didn't request reschedule! Should I ever expect Amazon to be good again?,"Hi, sorry to see that. Please contact us here: to look into this with an agent. ^JJ",true,other_unclear,heuristic_ruleset
p016630,274885,181671,Thanks @115850 for the invite.. That was quick.. #AmazonEcho https://t.co/H2nMLRS9hP,274884,@181671 Congratulations for the invitation. Grab one soon. ^SH,Fri Oct 06 06:25:52 +0000 2017,Thanks for the invite.. That was quick.. #AmazonEcho,Congratulations for the invitation. Grab one soon. ^SH,true,other_unclear,heuristic_ruleset
p016633,274892,158236,"@115850 @115851 almost two week  but my issue is not yet resolved what you want Amazon ,  how long it take?? #buycottAmazonDiwalisale https://t.co/waGcw3gj0T",274890,"@158236 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 2/2 ^PS",Fri Oct 06 06:24:00 +0000 2017,"almost two week but my issue is not yet resolved what you want Amazon , how long it take?? #buycottAmazonDiwalisale","Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 2/2 ^PS",true,other_unclear,heuristic_ruleset
p016634,274891,158236,@AmazonHelp dear Amazon send me invoice please Wtf wrong with you,274893,@158236 We are sorry to hear about your experience. Please refer the link here https://t.co/bQtURLmSQc on how to print an invoice.^VR,Sun Oct 08 05:48:33 +0000 2017,dear Amazon send me invoice please Wtf wrong with you,We are sorry to hear about your experience. Please refer the link here on how to print an invoice.^VR,true,payment_billing,heuristic_ruleset
p016636,274900,181674,@115850 @13951 seems to have a tieup during #greatindianfestival ... Can't find the most crtical price graph over time. It's #cheating,274899,@181674 I'm sorry I didn't understand your concern. Could you please elaborate so that I can assist you accordingly? ^AU,Fri Oct 06 06:20:54 +0000 2017,seems to have a tieup during #greatindianfestival ... Can't find the most crtical price graph over time. It's #cheating,I'm sorry I didn't understand your concern. Could you please elaborate so that I can assist you accordingly? ^AU,true,other_unclear,heuristic_ruleset
p016642,275118,181732,@117795 did your 2 hour free delivery change from $20 minimum order to now $35???,275116,"@181732 Hi, please reach out to us directly as we would need to check which area you are in: https://t.co/hApLpMlfHN ^CR",Fri Oct 06 06:43:27 +0000 2017,did your 2 hour free delivery change from $20 minimum order to now $35???,"Hi, please reach out to us directly as we would need to check which area you are in: ^CR",true,order_status_delivery,heuristic_ruleset
p016644,275124,181733,@AmazonHelp https://t.co/qyehiagvNC. I received this email but I never asked for a change! https://t.co/TJWQKrG6N8,275121,"@181733 Ok, do you know the new email address? Can you get in touch with us here:  https://t.co/hApLpMlfHN ^AS",Fri Oct 06 06:43:00 +0000 2017,I received this email but I never asked for a change!,"Ok, do you know the new email address? Can you get in touch with us here: ^AS",true,other_unclear,heuristic_ruleset
p016645,275123,181733,@AmazonHelp So now this person has my credit card details and I can’t sign in to stop them from using it!!!,275125,"@181733 Sorry, you can reach us via this link: https://t.co/jzvkhdlrK5 as soon as you report this the account will be placed on hold. ^JJ",Fri Oct 06 06:47:30 +0000 2017,So now this person has my credit card details and I can’t sign in to stop them from using it!!!,"Sorry, you can reach us via this link: as soon as you report this the account will be placed on hold. ^JJ",true,other_unclear,heuristic_ruleset
p016647,275129,181733,@115821 Please help! Someone hacked my account and I can’t contact you on your website as they changed the email and I cannot log in!,275128,@181733 Sorry about your account issues Anja- Which website are your registered with? https://t.co/nUUp5MLhYl https://t.co/ykTUEmdsQA? ^NV,Fri Oct 06 06:40:00 +0000 2017,Please help! Someone hacked my account and I can’t contact you on your website as they changed the email and I cannot log in!,Sorry about your account issues Anja- Which website are your registered with? ^NV,true,account_access,heuristic_ruleset
p016648,274018,181026,@115850 @122424 @1469 Buy back &amp; delivery option are correct. Only mobile model not showing on list. Pl add K8 Note on the list,275130,"@181026 particular model might not be eligible for exchange. Further, I'll pass along your feedback to our team internally. 2/2 ^GK",Fri Oct 06 06:41:26 +0000 2017,Buy back &amp; delivery option are correct. Only mobile model not showing on list. Pl add K8 Note on the list,"particular model might not be eligible for exchange. Further, I'll pass along your feedback to our team internally. 2/2 ^GK",true,order_status_delivery,heuristic_ruleset
p016650,275136,181735,Right @115830 I ordered through you cos you guaranteed arrival 5th Oct...&amp; NOW.. you tell me its not arriving till 11th!?! Furious! WHY???,275134,"@181735 Sorry to hear that, were you given a reason for the delay? What shipment method did you choose? ^AS",Fri Oct 06 06:40:28 +0000 2017,Right I ordered through you cos you guaranteed arrival 5th Oct...&amp; NOW.. you tell me its not arriving till 11th!?! Furious! WHY???,"Sorry to hear that, were you given a reason for the delay? What shipment method did you choose? ^AS",true,order_status_delivery,heuristic_ruleset
p016651,275135,181735,"@AmazonHelp This is what you say '
We’re sorry your parcel is late. If it hasn’t arrived by Thursday, 12 Oct' !!!!!!",275137,@181735 October 12th is the longest time we would ask you to wait but hopefully you receive it before then ^AS,Fri Oct 06 06:46:23 +0000 2017,"This is what you say ' We’re sorry your parcel is late. If it hasn’t arrived by Thursday, 12 Oct' !!!!!!",October 12th is the longest time we would ask you to wait but hopefully you receive it before then ^AS,true,order_status_delivery,heuristic_ruleset
p016652,275138,181735,@AmazonHelp WHY did you guarantee yesterday? WHAT is the reason?,275141,"@181735 Hello, we would not be able to access your account via Twitter. Please reach out to us here: https://t.co/JzP7hlA23B ^CR",Fri Oct 06 06:55:00 +0000 2017,WHY did you guarantee yesterday? WHAT is the reason?,"Hello, we would not be able to access your account via Twitter. Please reach out to us here: ^CR",true,other_unclear,heuristic_ruleset
p016653,275142,181735,@AmazonHelp I can DM you!!! Have to say this is THE WORST customer support ever!!!!,275143,@181735 We will respond to your DM.^CR,Fri Oct 06 07:02:25 +0000 2017,I can DM you!!! Have to say this is THE WORST customer support ever!!!!,We will respond to your DM.^CR,true,general_complaint,heuristic_ruleset
p016654,275148,181736,@115850 from 2 days I am telling you your issue. R you going to resolve it or not? different book cover before and after entering in  cart,275145,@181736 We'd like to have a look into this for you. Could you help us with a link to the product you're referring to? ^AB,Fri Oct 06 06:40:00 +0000 2017,from 2 days I am telling you your issue. R you going to resolve it or not? different book cover before and after entering in cart,We'd like to have a look into this for you. Could you help us with a link to the product you're referring to? ^AB,true,other_unclear,heuristic_ruleset
p016655,275147,181736,"@AmazonHelp https://t.co/un6kWhXY2B

This product. The bookcover changes when it is placed inside cart. More than 48 hours have passed. seriously 1.2",275149,"@181736 there are any issues with the delivered product, we'll help. We're working on getting this corrected internally. (2/2) ^ZH",Fri Oct 06 17:31:31 +0000 2017,This product. The bookcover changes when it is placed inside cart. More than 48 hours have passed. seriously 1.2,"there are any issues with the delivered product, we'll help. We're working on getting this corrected internally. (2/2) ^ZH",true,other_unclear,heuristic_ruleset
p016656,275151,181736,@AmazonHelp I am going to place the order and If the product is not okay will i get the refund? can you say that in written.,275152,@181736 Please check this link here: https://t.co/oqd5UFlsja to know about the return policies for products sold on Amazon.in. ^KA,Sat Oct 07 06:06:00 +0000 2017,I am going to place the order and If the product is not okay will i get the refund? can you say that in written.,Please check this link here: to know about the return policies for products sold on Amazon.in. ^KA,true,refund_return,heuristic_ruleset
